;codUFisica;Fecha;Period;Energy_SIMEL
665;SOLAR;2021-01-28;18;0.0
666;SOLAR;2021-01-28;19;0.0
667;SOLAR;2021-01-28;20;0.0
668;SOLAR;2021-01-28;21;0.0
669;SOLAR;2021-01-28;22;0.0
670;SOLAR;2021-01-28;23;0.0
671;SOLAR;2021-01-28;24;0.0
672;SOLAR;2021-01-29;1;0.0
673;SOLAR;2021-01-29;2;0.0
674;SOLAR;2021-01-29;3;0.0
675;SOLAR;2021-01-29;4;0.0
676;SOLAR;2021-01-29;5;0.0
677;SOLAR;2021-01-29;6;0.0
678;SOLAR;2021-01-29;7;0.0
679;SOLAR;2021-01-29;8;0.0
680;SOLAR;2021-01-29;9;0.0
681;SOLAR;2021-01-29;10;0.0
682;SOLAR;2021-01-29;11;0.0
683;SOLAR;2021-01-29;12;0.0
684;SOLAR;2021-01-29;13;0.0
685;SOLAR;2021-01-29;14;2.163
686;SOLAR;2021-01-29;15;7.248
687;SOLAR;2021-01-29;16;4.263
688;SOLAR;2021-01-29;17;0.0
689;SOLAR;2021-01-29;18;0.0
690;SOLAR;2021-01-29;19;0.0
691;SOLAR;2021-01-29;20;0.0
692;SOLAR;2021-01-29;21;0.0
693;SOLAR;2021-01-29;22;0.0
694;SOLAR;2021-01-29;23;0.0
695;SOLAR;2021-01-29;24;0.0
696;SOLAR;2021-01-30;1;0.0
697;SOLAR;2021-01-30;2;0.0
698;SOLAR;2021-01-30;3;0.0
699;SOLAR;2021-01-30;4;0.0
700;SOLAR;2021-01-30;5;0.0
701;SOLAR;2021-01-30;6;0.0
702;SOLAR;2021-01-30;7;0.0
703;SOLAR;2021-01-30;8;0.0
704;SOLAR;2021-01-30;9;0.0
705;SOLAR;2021-01-30;10;0.0
706;SOLAR;2021-01-30;11;0.0
707;SOLAR;2021-01-30;12;0.0
708;SOLAR;2021-01-30;13;0.0
709;SOLAR;2021-01-30;14;0.0
710;SOLAR;2021-01-30;15;0.0
711;SOLAR;2021-01-30;16;0.0
712;SOLAR;2021-01-30;17;0.0
713;SOLAR;2021-01-30;18;0.0
714;SOLAR;2021-01-30;19;0.0
715;SOLAR;2021-01-30;20;0.0
716;SOLAR;2021-01-30;21;0.0
717;SOLAR;2021-01-30;22;0.0
718;SOLAR;2021-01-30;23;0.0
719;SOLAR;2021-01-30;24;0.0
720;SOLAR;2021-01-31;1;0.0
721;SOLAR;2021-01-31;2;0.0
722;SOLAR;2021-01-31;3;0.0
723;SOLAR;2021-01-31;4;0.0
724;SOLAR;2021-01-31;5;0.0
725;SOLAR;2021-01-31;6;0.0
726;SOLAR;2021-01-31;7;0.0
727;SOLAR;2021-01-31;8;0.0
728;SOLAR;2021-01-31;9;0.0
729;SOLAR;2021-01-31;10;0.0
730;SOLAR;2021-01-31;11;0.0
731;SOLAR;2021-01-31;12;0.0
732;SOLAR;2021-01-31;13;0.0
733;SOLAR;2021-01-31;14;0.0
734;SOLAR;2021-01-31;15;0.0
735;SOLAR;2021-01-31;16;0.0
736;SOLAR;2021-01-31;17;0.0
737;SOLAR;2021-01-31;18;0.0
738;SOLAR;2021-01-31;19;0.0
739;SOLAR;2021-01-31;20;0.0
740;SOLAR;2021-01-31;21;0.0
741;SOLAR;2021-01-31;22;0.0
742;SOLAR;2021-01-31;23;0.0
743;SOLAR;2021-01-31;24;0.0
744;SOLAR;2021-02-01;1;0.0
745;SOLAR;2021-02-01;2;0.0
746;SOLAR;2021-02-01;3;0.0
747;SOLAR;2021-02-01;4;0.0
748;SOLAR;2021-02-01;5;0.0
749;SOLAR;2021-02-01;6;0.0
750;SOLAR;2021-02-01;7;0.0
751;SOLAR;2021-02-01;8;0.0
752;SOLAR;2021-02-01;9;0.0
753;SOLAR;2021-02-01;10;0.0
754;SOLAR;2021-02-01;11;0.0
755;SOLAR;2021-02-01;12;0.0
756;SOLAR;2021-02-01;13;0.0
757;SOLAR;2021-02-01;14;0.0
758;SOLAR;2021-02-01;15;0.0
759;SOLAR;2021-02-01;16;0.0
760;SOLAR;2021-02-01;17;0.0
761;SOLAR;2021-02-01;18;0.0
762;SOLAR;2021-02-01;19;0.0
763;SOLAR;2021-02-01;20;0.0
764;SOLAR;2021-02-01;21;0.0
765;SOLAR;2021-02-01;22;0.0
766;SOLAR;2021-02-01;23;0.0
767;SOLAR;2021-02-01;24;0.0
768;SOLAR;2021-02-02;1;0.0
769;SOLAR;2021-02-02;2;0.0
770;SOLAR;2021-02-02;3;0.0
771;SOLAR;2021-02-02;4;0.0
772;SOLAR;2021-02-02;5;0.0
773;SOLAR;2021-02-02;6;0.0
774;SOLAR;2021-02-02;7;0.0
775;SOLAR;2021-02-02;8;0.0
776;SOLAR;2021-02-02;9;0.0
777;SOLAR;2021-02-02;10;0.0
778;SOLAR;2021-02-02;11;0.0
779;SOLAR;2021-02-02;12;0.0
780;SOLAR;2021-02-02;13;0.0
781;SOLAR;2021-02-02;14;0.0
782;SOLAR;2021-02-02;15;0.0
783;SOLAR;2021-02-02;16;0.0
784;SOLAR;2021-02-02;17;0.0
785;SOLAR;2021-02-02;18;0.0
786;SOLAR;2021-02-02;19;0.0
787;SOLAR;2021-02-02;20;0.0
788;SOLAR;2021-02-02;21;0.0
789;SOLAR;2021-02-02;22;0.0
790;SOLAR;2021-02-02;23;0.0
791;SOLAR;2021-02-02;24;0.0
792;SOLAR;2021-02-03;1;0.0
793;SOLAR;2021-02-03;2;0.0
794;SOLAR;2021-02-03;3;0.0
795;SOLAR;2021-02-03;4;0.0
796;SOLAR;2021-02-03;5;0.0
797;SOLAR;2021-02-03;6;0.0
798;SOLAR;2021-02-03;7;0.0
799;SOLAR;2021-02-03;8;0.0
800;SOLAR;2021-02-03;9;0.0
801;SOLAR;2021-02-03;10;0.0
802;SOLAR;2021-02-03;11;0.0
803;SOLAR;2021-02-03;12;0.0
804;SOLAR;2021-02-03;13;0.0
805;SOLAR;2021-02-03;14;0.0
806;SOLAR;2021-02-03;15;0.0
807;SOLAR;2021-02-03;16;0.0
808;SOLAR;2021-02-03;17;0.0
809;SOLAR;2021-02-03;18;0.0
810;SOLAR;2021-02-03;19;0.0
811;SOLAR;2021-02-03;20;0.0
812;SOLAR;2021-02-03;21;0.0
813;SOLAR;2021-02-03;22;0.0
814;SOLAR;2021-02-03;23;0.0
815;SOLAR;2021-02-03;24;0.0
816;SOLAR;2021-02-04;1;0.0
817;SOLAR;2021-02-04;2;0.0
818;SOLAR;2021-02-04;3;0.0
819;SOLAR;2021-02-04;4;0.0
820;SOLAR;2021-02-04;5;0.0
821;SOLAR;2021-02-04;6;0.0
822;SOLAR;2021-02-04;7;0.0
823;SOLAR;2021-02-04;8;0.0
824;SOLAR;2021-02-04;9;0.0
825;SOLAR;2021-02-04;10;0.0
826;SOLAR;2021-02-04;11;0.0
827;SOLAR;2021-02-04;12;0.0
828;SOLAR;2021-02-04;13;0.0
829;SOLAR;2021-02-04;14;0.0
830;SOLAR;2021-02-04;15;0.0
831;SOLAR;2021-02-04;16;0.0
832;SOLAR;2021-02-04;17;0.0
833;SOLAR;2021-02-04;18;0.0
834;SOLAR;2021-02-04;19;0.0
835;SOLAR;2021-02-04;20;0.0
836;SOLAR;2021-02-04;21;0.0
837;SOLAR;2021-02-04;22;0.0
838;SOLAR;2021-02-04;23;0.0
839;SOLAR;2021-02-04;24;0.0
840;SOLAR;2021-02-05;1;0.0
841;SOLAR;2021-02-05;2;0.0
842;SOLAR;2021-02-05;3;0.0
843;SOLAR;2021-02-05;4;0.0
844;SOLAR;2021-02-05;5;0.0
845;SOLAR;2021-02-05;6;0.0
846;SOLAR;2021-02-05;7;0.0
847;SOLAR;2021-02-05;8;0.0
848;SOLAR;2021-02-05;9;0.0
849;SOLAR;2021-02-05;10;0.0
850;SOLAR;2021-02-05;11;0.0
851;SOLAR;2021-02-05;12;0.0
852;SOLAR;2021-02-05;13;0.0
853;SOLAR;2021-02-05;14;0.0
854;SOLAR;2021-02-05;15;0.0
855;SOLAR;2021-02-05;16;0.0
856;SOLAR;2021-02-05;17;0.0
857;SOLAR;2021-02-05;18;0.0
858;SOLAR;2021-02-05;19;0.0
859;SOLAR;2021-02-05;20;0.0
860;SOLAR;2021-02-05;21;0.0
861;SOLAR;2021-02-05;22;0.0
862;SOLAR;2021-02-05;23;0.0
863;SOLAR;2021-02-05;24;0.0
864;SOLAR;2021-02-06;1;0.0
865;SOLAR;2021-02-06;2;0.0
866;SOLAR;2021-02-06;3;0.0
867;SOLAR;2021-02-06;4;0.0
868;SOLAR;2021-02-06;5;0.0
869;SOLAR;2021-02-06;6;0.0
870;SOLAR;2021-02-06;7;0.0
871;SOLAR;2021-02-06;8;0.0
872;SOLAR;2021-02-06;9;0.0
873;SOLAR;2021-02-06;10;0.0
874;SOLAR;2021-02-06;11;0.0
875;SOLAR;2021-02-06;12;0.0
876;SOLAR;2021-02-06;13;0.0
877;SOLAR;2021-02-06;14;0.0
878;SOLAR;2021-02-06;15;0.0
879;SOLAR;2021-02-06;16;0.0
880;SOLAR;2021-02-06;17;0.0
881;SOLAR;2021-02-06;18;0.0
882;SOLAR;2021-02-06;19;0.0
883;SOLAR;2021-02-06;20;0.0
884;SOLAR;2021-02-06;21;0.0
885;SOLAR;2021-02-06;22;0.0
886;SOLAR;2021-02-06;23;0.0
887;SOLAR;2021-02-06;24;0.0
888;SOLAR;2021-02-07;1;0.0
889;SOLAR;2021-02-07;2;0.0
890;SOLAR;2021-02-07;3;0.0
891;SOLAR;2021-02-07;4;0.0
892;SOLAR;2021-02-07;5;0.0
893;SOLAR;2021-02-07;6;0.0
894;SOLAR;2021-02-07;7;0.0
895;SOLAR;2021-02-07;8;0.0
896;SOLAR;2021-02-07;9;0.0
897;SOLAR;2021-02-07;10;0.0
898;SOLAR;2021-02-07;11;0.0
899;SOLAR;2021-02-07;12;0.0
900;SOLAR;2021-02-07;13;4.638
901;SOLAR;2021-02-07;14;7.432
902;SOLAR;2021-02-07;15;2.06
903;SOLAR;2021-02-07;16;0.0
904;SOLAR;2021-02-07;17;0.0
905;SOLAR;2021-02-07;18;0.0
906;SOLAR;2021-02-07;19;0.0
907;SOLAR;2021-02-07;20;0.0
908;SOLAR;2021-02-07;21;0.0
909;SOLAR;2021-02-07;22;0.0
910;SOLAR;2021-02-07;23;0.0
911;SOLAR;2021-02-07;24;0.0
912;SOLAR;2021-02-08;1;0.0
913;SOLAR;2021-02-08;2;0.0
914;SOLAR;2021-02-08;3;0.0
915;SOLAR;2021-02-08;4;0.0
916;SOLAR;2021-02-08;5;0.0
917;SOLAR;2021-02-08;6;0.0
918;SOLAR;2021-02-08;7;0.0
919;SOLAR;2021-02-08;8;0.0
920;SOLAR;2021-02-08;9;0.0
921;SOLAR;2021-02-08;10;0.0
922;SOLAR;2021-02-08;11;0.0
923;SOLAR;2021-02-08;12;0.0
924;SOLAR;2021-02-08;13;0.0
925;SOLAR;2021-02-08;14;0.0
926;SOLAR;2021-02-08;15;0.0
927;SOLAR;2021-02-08;16;0.0
928;SOLAR;2021-02-08;17;0.0
929;SOLAR;2021-02-08;18;0.0
930;SOLAR;2021-02-08;19;0.0
931;SOLAR;2021-02-08;20;0.0
932;SOLAR;2021-02-08;21;0.0
933;SOLAR;2021-02-08;22;0.0
934;SOLAR;2021-02-08;23;0.0
935;SOLAR;2021-02-08;24;0.0
936;SOLAR;2021-02-09;1;0.0
937;SOLAR;2021-02-09;2;0.0
938;SOLAR;2021-02-09;3;0.0
939;SOLAR;2021-02-09;4;0.0
940;SOLAR;2021-02-09;5;0.0
941;SOLAR;2021-02-09;6;0.0
942;SOLAR;2021-02-09;7;0.0
943;SOLAR;2021-02-09;8;0.0
944;SOLAR;2021-02-09;9;0.0
945;SOLAR;2021-02-09;10;0.0
946;SOLAR;2021-02-09;11;0.0
947;SOLAR;2021-02-09;12;0.0
948;SOLAR;2021-02-09;13;0.0
949;SOLAR;2021-02-09;14;0.0
950;SOLAR;2021-02-09;15;0.0
951;SOLAR;2021-02-09;16;0.0
952;SOLAR;2021-02-09;17;0.0
953;SOLAR;2021-02-09;18;0.0
954;SOLAR;2021-02-09;19;0.0
955;SOLAR;2021-02-09;20;0.0
956;SOLAR;2021-02-09;21;0.0
957;SOLAR;2021-02-09;22;0.0
958;SOLAR;2021-02-09;23;0.0
959;SOLAR;2021-02-09;24;0.0
960;SOLAR;2021-02-10;1;0.0
961;SOLAR;2021-02-10;2;0.0
962;SOLAR;2021-02-10;3;0.0
963;SOLAR;2021-02-10;4;0.0
964;SOLAR;2021-02-10;5;0.0
965;SOLAR;2021-02-10;6;0.0
966;SOLAR;2021-02-10;7;0.0
967;SOLAR;2021-02-10;8;0.0
968;SOLAR;2021-02-10;9;0.0
969;SOLAR;2021-02-10;10;0.0
970;SOLAR;2021-02-10;11;0.0
971;SOLAR;2021-02-10;12;0.0
972;SOLAR;2021-02-10;13;0.0
973;SOLAR;2021-02-10;14;3.185
974;SOLAR;2021-02-10;15;17.785
975;SOLAR;2021-02-10;16;24.179
976;SOLAR;2021-02-10;17;21.769
977;SOLAR;2021-02-10;18;16.74
978;SOLAR;2021-02-10;19;8.078
979;SOLAR;2021-02-10;20;0.0
980;SOLAR;2021-02-10;21;0.0
981;SOLAR;2021-02-10;22;0.0
982;SOLAR;2021-02-10;23;0.0
983;SOLAR;2021-02-10;24;0.0
984;SOLAR;2021-02-11;1;0.0
985;SOLAR;2021-02-11;2;0.0
986;SOLAR;2021-02-11;3;0.0
987;SOLAR;2021-02-11;4;0.0
988;SOLAR;2021-02-11;5;0.0
989;SOLAR;2021-02-11;6;0.0
990;SOLAR;2021-02-11;7;0.0
991;SOLAR;2021-02-11;8;0.0
992;SOLAR;2021-02-11;9;0.0
993;SOLAR;2021-02-11;10;0.0
994;SOLAR;2021-02-11;11;0.0
995;SOLAR;2021-02-11;12;0.0
996;SOLAR;2021-02-11;13;0.0
997;SOLAR;2021-02-11;14;0.0
998;SOLAR;2021-02-11;15;0.0
999;SOLAR;2021-02-11;16;0.0
1000;SOLAR;2021-02-11;17;0.0
1001;SOLAR;2021-02-11;18;0.0
1002;SOLAR;2021-02-11;19;0.0
1003;SOLAR;2021-02-11;20;0.0
1004;SOLAR;2021-02-11;21;0.0
1005;SOLAR;2021-02-11;22;0.0
1006;SOLAR;2021-02-11;23;0.0
1007;SOLAR;2021-02-11;24;0.0
1008;SOLAR;2021-02-12;1;0.0
1009;SOLAR;2021-02-12;2;0.0
1010;SOLAR;2021-02-12;3;0.0
1011;SOLAR;2021-02-12;4;0.0
1012;SOLAR;2021-02-12;5;0.0
1013;SOLAR;2021-02-12;6;0.0
1014;SOLAR;2021-02-12;7;0.0
1015;SOLAR;2021-02-12;8;0.0
1016;SOLAR;2021-02-12;9;0.0
1017;SOLAR;2021-02-12;10;0.0
1018;SOLAR;2021-02-12;11;0.0
1019;SOLAR;2021-02-12;12;0.0
1020;SOLAR;2021-02-12;13;5.524
1021;SOLAR;2021-02-12;14;4.853
1022;SOLAR;2021-02-12;15;0.0
1023;SOLAR;2021-02-12;16;1.134
1024;SOLAR;2021-02-12;17;30.621
1025;SOLAR;2021-02-12;18;33.878
1026;SOLAR;2021-02-12;19;15.239
1027;SOLAR;2021-02-12;20;0.543
1028;SOLAR;2021-02-12;21;0.0
1029;SOLAR;2021-02-12;22;0.0
1030;SOLAR;2021-02-12;23;0.0
1031;SOLAR;2021-02-12;24;0.0
1032;SOLAR;2021-02-13;1;0.0
1033;SOLAR;2021-02-13;2;0.0
1034;SOLAR;2021-02-13;3;0.0
1035;SOLAR;2021-02-13;4;0.0
1036;SOLAR;2021-02-13;5;0.0
1037;SOLAR;2021-02-13;6;0.0
1038;SOLAR;2021-02-13;7;0.0
1039;SOLAR;2021-02-13;8;0.0
1040;SOLAR;2021-02-13;9;0.0
1041;SOLAR;2021-02-13;10;0.0
1042;SOLAR;2021-02-13;11;0.0
1043;SOLAR;2021-02-13;12;0.088
1044;SOLAR;2021-02-13;13;9.867
1045;SOLAR;2021-02-13;14;21.633
1046;SOLAR;2021-02-13;15;29.727
1047;SOLAR;2021-02-13;16;35.73
1048;SOLAR;2021-02-13;17;40.4
1049;SOLAR;2021-02-13;18;36.912
1050;SOLAR;2021-02-13;19;16.372
1051;SOLAR;2021-02-13;20;1.509
1052;SOLAR;2021-02-13;21;0.0
1053;SOLAR;2021-02-13;22;0.0
1054;SOLAR;2021-02-13;23;0.0
1055;SOLAR;2021-02-13;24;0.0
1056;SOLAR;2021-02-14;1;0.0
1057;SOLAR;2021-02-14;2;0.0
1058;SOLAR;2021-02-14;3;0.0
1059;SOLAR;2021-02-14;4;0.0
1060;SOLAR;2021-02-14;5;0.0
1061;SOLAR;2021-02-14;6;0.0
1062;SOLAR;2021-02-14;7;0.0
1063;SOLAR;2021-02-14;8;0.0
1064;SOLAR;2021-02-14;9;0.0
1065;SOLAR;2021-02-14;10;0.0
1066;SOLAR;2021-02-14;11;17.266
1067;SOLAR;2021-02-14;12;37.822
1068;SOLAR;2021-02-14;13;33.503
1069;SOLAR;2021-02-14;14;29.288
1070;SOLAR;2021-02-14;15;30.462
1071;SOLAR;2021-02-14;16;27.524
1072;SOLAR;2021-02-14;17;17.977
1073;SOLAR;2021-02-14;18;21.122
1074;SOLAR;2021-02-14;19;13.355
1075;SOLAR;2021-02-14;20;0.583
1076;SOLAR;2021-02-14;21;0.0
1077;SOLAR;2021-02-14;22;0.0
1078;SOLAR;2021-02-14;23;0.0
1079;SOLAR;2021-02-14;24;0.0
1080;SOLAR;2021-02-15;1;0.0
1081;SOLAR;2021-02-15;2;0.0
1082;SOLAR;2021-02-15;3;0.0
1083;SOLAR;2021-02-15;4;0.0
1084;SOLAR;2021-02-15;5;0.0
1085;SOLAR;2021-02-15;6;0.0
1086;SOLAR;2021-02-15;7;0.0
1087;SOLAR;2021-02-15;8;0.0
1088;SOLAR;2021-02-15;9;0.0
1089;SOLAR;2021-02-15;10;0.0
1090;SOLAR;2021-02-15;11;13.978
1091;SOLAR;2021-02-15;12;32.378
1092;SOLAR;2021-02-15;13;30.326
1093;SOLAR;2021-02-15;14;27.404
1094;SOLAR;2021-02-15;15;27.835
1095;SOLAR;2021-02-15;16;32.745
1096;SOLAR;2021-02-15;17;34.868
1097;SOLAR;2021-02-15;18;29.552
1098;SOLAR;2021-02-15;19;15.087
1099;SOLAR;2021-02-15;20;1.269
1100;SOLAR;2021-02-15;21;0.0
1101;SOLAR;2021-02-15;22;0.0
1102;SOLAR;2021-02-15;23;0.0
1103;SOLAR;2021-02-15;24;0.0
1104;SOLAR;2021-02-16;1;0.0
1105;SOLAR;2021-02-16;2;0.0
1106;SOLAR;2021-02-16;3;0.0
1107;SOLAR;2021-02-16;4;0.0
1108;SOLAR;2021-02-16;5;0.0
1109;SOLAR;2021-02-16;6;0.0
1110;SOLAR;2021-02-16;7;0.0
1111;SOLAR;2021-02-16;8;0.0
1112;SOLAR;2021-02-16;9;0.0
1113;SOLAR;2021-02-16;10;0.0
1114;SOLAR;2021-02-16;11;6.737
1115;SOLAR;2021-02-16;12;32.25
1116;SOLAR;2021-02-16;13;31.619
1117;SOLAR;2021-02-16;14;28.442
1118;SOLAR;2021-02-16;15;26.494
1119;SOLAR;2021-02-16;16;24.483
1120;SOLAR;2021-02-16;17;32.976
1121;SOLAR;2021-02-16;18;26.055
1122;SOLAR;2021-02-16;19;8.853
1123;SOLAR;2021-02-16;20;0.0
1124;SOLAR;2021-02-16;21;0.0
1125;SOLAR;2021-02-16;22;0.0
1126;SOLAR;2021-02-16;23;0.0
1127;SOLAR;2021-02-16;24;0.0
1128;SOLAR;2021-02-17;1;0.0
1129;SOLAR;2021-02-17;2;0.0
1130;SOLAR;2021-02-17;3;0.0
1131;SOLAR;2021-02-17;4;0.0
1132;SOLAR;2021-02-17;5;0.0
1133;SOLAR;2021-02-17;6;0.0
1134;SOLAR;2021-02-17;7;0.0
1135;SOLAR;2021-02-17;8;0.0
1136;SOLAR;2021-02-17;9;0.0
1137;SOLAR;2021-02-17;10;0.0
1138;SOLAR;2021-02-17;11;2.914
1139;SOLAR;2021-02-17;12;26.734
1140;SOLAR;2021-02-17;13;32.386
1141;SOLAR;2021-02-17;14;29.887
1142;SOLAR;2021-02-17;15;28.602
1143;SOLAR;2021-02-17;16;30.023
1144;SOLAR;2021-02-17;17;29.169
1145;SOLAR;2021-02-17;18;24.69
1146;SOLAR;2021-02-17;19;11.471
1147;SOLAR;2021-02-17;20;0.0
1148;SOLAR;2021-02-17;21;0.0
1149;SOLAR;2021-02-17;22;0.0
1150;SOLAR;2021-02-17;23;0.0
1151;SOLAR;2021-02-17;24;0.0
1152;SOLAR;2021-02-18;1;0.0
1153;SOLAR;2021-02-18;2;0.0
1154;SOLAR;2021-02-18;3;0.0
1155;SOLAR;2021-02-18;4;0.0
1156;SOLAR;2021-02-18;5;0.0
1157;SOLAR;2021-02-18;6;0.0
1158;SOLAR;2021-02-18;7;0.0
1159;SOLAR;2021-02-18;8;0.0
1160;SOLAR;2021-02-18;9;0.0
1161;SOLAR;2021-02-18;10;0.0
1162;SOLAR;2021-02-18;11;0.0
1163;SOLAR;2021-02-18;12;0.0
1164;SOLAR;2021-02-18;13;10.657
1165;SOLAR;2021-02-18;14;19.925
1166;SOLAR;2021-02-18;15;21.577
1167;SOLAR;2021-02-18;16;23.349
1168;SOLAR;2021-02-18;17;23.134
1169;SOLAR;2021-02-18;18;16.915
1170;SOLAR;2021-02-18;19;6.881
1171;SOLAR;2021-02-18;20;0.0
1172;SOLAR;2021-02-18;21;0.0
1173;SOLAR;2021-02-18;22;0.0
1174;SOLAR;2021-02-18;23;0.0
1175;SOLAR;2021-02-18;24;0.0
1176;SOLAR;2021-02-19;1;0.0
1177;SOLAR;2021-02-19;2;0.0
1178;SOLAR;2021-02-19;3;0.0
1179;SOLAR;2021-02-19;4;0.0
1180;SOLAR;2021-02-19;5;0.0
1181;SOLAR;2021-02-19;6;0.0
1182;SOLAR;2021-02-19;7;0.0
1183;SOLAR;2021-02-19;8;0.0
1184;SOLAR;2021-02-19;9;0.0
1185;SOLAR;2021-02-19;10;0.0
1186;SOLAR;2021-02-19;11;6.187
1187;SOLAR;2021-02-19;12;30.861
1188;SOLAR;2021-02-19;13;32.904
1189;SOLAR;2021-02-19;14;31.747
1190;SOLAR;2021-02-19;15;33.423
1191;SOLAR;2021-02-19;16;35.69
1192;SOLAR;2021-02-19;17;25.872
1193;SOLAR;2021-02-19;18;8.781
1194;SOLAR;2021-02-19;19;1.932
1195;SOLAR;2021-02-19;20;0.0
1196;SOLAR;2021-02-19;21;0.0
1197;SOLAR;2021-02-19;22;0.0
1198;SOLAR;2021-02-19;23;0.0
1199;SOLAR;2021-02-19;24;0.0
1200;SOLAR;2021-02-20;1;0.0
1201;SOLAR;2021-02-20;2;0.0
1202;SOLAR;2021-02-20;3;0.0
1203;SOLAR;2021-02-20;4;0.0
1204;SOLAR;2021-02-20;5;0.0
1205;SOLAR;2021-02-20;6;0.0
1206;SOLAR;2021-02-20;7;0.0
1207;SOLAR;2021-02-20;8;0.0
1208;SOLAR;2021-02-20;9;0.0
1209;SOLAR;2021-02-20;10;0.0
1210;SOLAR;2021-02-20;11;0.0
1211;SOLAR;2021-02-20;12;2.826
1212;SOLAR;2021-02-20;13;5.213
1213;SOLAR;2021-02-20;14;4.829
1214;SOLAR;2021-02-20;15;0.687
1215;SOLAR;2021-02-20;16;0.0
1216;SOLAR;2021-02-20;17;0.0
1217;SOLAR;2021-02-20;18;0.0
1218;SOLAR;2021-02-20;19;0.0
1219;SOLAR;2021-02-20;20;0.0
1220;SOLAR;2021-02-20;21;0.0
1221;SOLAR;2021-02-20;22;0.0
1222;SOLAR;2021-02-20;23;0.0
1223;SOLAR;2021-02-20;24;0.0
1224;SOLAR;2021-02-21;1;0.0
1225;SOLAR;2021-02-21;2;0.0
1226;SOLAR;2021-02-21;3;0.0
1227;SOLAR;2021-02-21;4;0.0
1228;SOLAR;2021-02-21;5;0.0
1229;SOLAR;2021-02-21;6;0.0
1230;SOLAR;2021-02-21;7;0.0
1231;SOLAR;2021-02-21;8;0.0
1232;SOLAR;2021-02-21;9;0.0
1233;SOLAR;2021-02-21;10;0.0
1234;SOLAR;2021-02-21;11;0.0
1235;SOLAR;2021-02-21;12;0.0
1236;SOLAR;2021-02-21;13;0.0
1237;SOLAR;2021-02-21;14;0.0
1238;SOLAR;2021-02-21;15;0.0
1239;SOLAR;2021-02-21;16;0.0
1240;SOLAR;2021-02-21;17;0.0
1241;SOLAR;2021-02-21;18;0.0
1242;SOLAR;2021-02-21;19;0.0
1243;SOLAR;2021-02-21;20;0.0
1244;SOLAR;2021-02-21;21;0.0
1245;SOLAR;2021-02-21;22;0.0
1246;SOLAR;2021-02-21;23;0.0
1247;SOLAR;2021-02-21;24;0.0
1248;SOLAR;2021-02-22;1;0.0
1249;SOLAR;2021-02-22;2;0.0
1250;SOLAR;2021-02-22;3;0.0
1251;SOLAR;2021-02-22;4;0.0
1252;SOLAR;2021-02-22;5;0.0
1253;SOLAR;2021-02-22;6;0.0
1254;SOLAR;2021-02-22;7;0.0
1255;SOLAR;2021-02-22;8;0.0
1256;SOLAR;2021-02-22;9;0.0
1257;SOLAR;2021-02-22;10;0.0
1258;SOLAR;2021-02-22;11;2.866
1259;SOLAR;2021-02-22;12;27.396
1260;SOLAR;2021-02-22;13;36.169
1261;SOLAR;2021-02-22;14;33.942
1262;SOLAR;2021-02-22;15;36.289
1263;SOLAR;2021-02-22;16;40.496
1264;SOLAR;2021-02-22;17;44.328
1265;SOLAR;2021-02-22;18;42.691
1266;SOLAR;2021-02-22;19;21.042
1267;SOLAR;2021-02-22;20;3.632
1268;SOLAR;2021-02-22;21;0.0
1269;SOLAR;2021-02-22;22;0.0
1270;SOLAR;2021-02-22;23;0.0
1271;SOLAR;2021-02-22;24;0.0
1272;SOLAR;2021-02-23;1;0.0
1273;SOLAR;2021-02-23;2;0.0
1274;SOLAR;2021-02-23;3;0.0
1275;SOLAR;2021-02-23;4;0.0
1276;SOLAR;2021-02-23;5;0.0
1277;SOLAR;2021-02-23;6;0.0
1278;SOLAR;2021-02-23;7;0.0
1279;SOLAR;2021-02-23;8;0.0
1280;SOLAR;2021-02-23;9;0.0
1281;SOLAR;2021-02-23;10;0.247
1282;SOLAR;2021-02-23;11;27.428
1283;SOLAR;2021-02-23;12;39.418
1284;SOLAR;2021-02-23;13;36.513
1285;SOLAR;2021-02-23;14;34.772
1286;SOLAR;2021-02-23;15;35.044
1287;SOLAR;2021-02-23;16;38.388
1288;SOLAR;2021-02-23;17;43.026
1289;SOLAR;2021-02-23;18;42.923
1290;SOLAR;2021-02-23;19;22.519
1291;SOLAR;2021-02-23;20;3.441
1292;SOLAR;2021-02-23;21;0.0
1293;SOLAR;2021-02-23;22;0.0
1294;SOLAR;2021-02-23;23;0.0
1295;SOLAR;2021-02-23;24;0.0
1296;SOLAR;2021-02-24;1;0.0
1297;SOLAR;2021-02-24;2;0.0
1298;SOLAR;2021-02-24;3;0.0
1299;SOLAR;2021-02-24;4;0.0
1300;SOLAR;2021-02-24;5;0.0
1301;SOLAR;2021-02-24;6;0.0
1302;SOLAR;2021-02-24;7;0.0
1303;SOLAR;2021-02-24;8;0.0
1304;SOLAR;2021-02-24;9;0.0
1305;SOLAR;2021-02-24;10;0.0
1306;SOLAR;2021-02-24;11;14.736
1307;SOLAR;2021-02-24;12;27.748
1308;SOLAR;2021-02-24;13;27.484
1309;SOLAR;2021-02-24;14;27.253
1310;SOLAR;2021-02-24;15;26.638
1311;SOLAR;2021-02-24;16;26.223
1312;SOLAR;2021-02-24;17;24.563
1313;SOLAR;2021-02-24;18;18.28
1314;SOLAR;2021-02-24;19;9.308
